0.7272,3.17358,0.248194,0.113811,2.95769,0.0601533,
0.73225,3.20301,0.251576,0.114416,2.96205,0.0605003,
0.7373,3.23236,0.254967,0.115022,2.95486,0.0606186,
0.74235,3.26173,0.258378,0.115631,2.95633,0.0609215,
0.7474,3.29102,0.261798,0.116242,2.94903,0.0610507,
0.75245,3.32038,0.265245,0.116857,2.95647,0.0614923,
0.7575,3.34967,0.268701,0.117473,2.94917,0.0616352,
0.76255,3.37897,0.272178,0.118093,2.95066,0.0619687,
0.7676,3.4082,0.275664,0.118714,2.94325,0.0621225,
0.77265,3.4375,0.279177,0.11934,2.9508,0.0625994,
0.7777,3.46672,0.2827,0.119968,2.9434,0.0627668,
0.78275,3.49592,0.286239,0.120598,2.94189,0.0630668,
0.7878,3.52511,0.289795,0.121232,2.94037,0.063374,
0.79285,3.55428,0.293367,0.121869,2.93885,0.0636885,
0.7979,3.5834,0.296953,0.122509,2.93427,0.0639437,
0.80295,3.6126,0.300567,0.123153,2.942,0.0644752,
0.808,3.64172,0.304191,0.1238,2.93442,0.0646796,
0.81305,3.67079,0.307827,0.12445,2.92979,0.0649555,
0.8181,3.69994,0.311493,0.125105,2.9376,0.0655154,
0.82315,3.72901,0.315168,0.125762,2.92994,0.0657387,
0.8282,3.758,0.318852,0.126422,2.92213,0.065965,
0.83325,3.78706,0.322566,0.127087,2.93009,0.0665547,
0.8383,3.81604,0.326289,0.127755,2.92228,0.066795,
0.84335,3.84507,0.330038,0.128429,2.92706,0.0673313,
0.8484,3.87402,0.333797,0.129104,2.91919,0.0675852,
0.85345,3.90299,0.337577,0.129785,2.9208,0.0680659,
0.8585,3.93187,0.341366,0.130468,2.91281,0.068331,
0.86355,3.96082,0.345186,0.131158,2.92095,0.0689827,
0.8686,3.9897,0.349016,0.131851,2.91297,0.069263,
0.87365,4.01856,0.352864,0.132548,2.91134,0.0697022,
0.8787,4.04737,0.356725,0.133249,2.90644,0.0700709,
0.88375,4.07625,0.360618,0.133956,2.9147,0.0707665,
0.8888,4.10505,0.36452,0.134667,2.9066,0.071075,
0.89385,4.13377,0.368432,0.135381,2.89834,0.0713867,
0.8989,4.16257,0.372376,0.136102,2.90676,0.0721177,
0.90395,4.19129,0.376329,0.136827,2.8985,0.0724453,
0.909,4.22001,0.380306,0.137557,2.90019,0.0730305,
0.91405,4.24866,0.384293,0.138291,2.8918,0.0733711,
0.9191,4.27738,0.388312,0.139032,2.90035,0.0741509,
0.92415,4.30602,0.392341,0.139777,2.89197,0.0745091,
0.9292,4.33463,0.39639,0.140528,2.89026,0.0750484,
0.93425,4.3632,0.400452,0.141283,2.88512,0.0755077,
0.9393,4.39185,0.404549,0.142046,2.89379,0.0763398,
0.94435,4.4204,0.408655,0.142813,2.88528,0.0767304,
0.9494,4.44887,0.412772,0.143585,2.87661,0.0771248,
0.95445,4.47743,0.416923,0.144365,2.88545,0.0779987,
0.9595,4.50589,0.421084,0.145149,2.87678,0.0784122,
0.96455,4.53434,0.425265,0.145939,2.87502,0.0790238,
0.9696,4.56276,0.429466,0.146735,2.87324,0.0796463,
0.97465,4.59116,0.433687,0.147538,2.87146,0.0802802,
0.9797,4.61951,0.437923,0.148347,2.8661,0.080825,
0.98475,4.64794,0.442196,0.149164,2.87514,0.081789,
0.9898,4.67628,0.446479,0.149987,2.86628,0.082258,
0.99485,4.70453,0.450771,0.150814,2.85724,0.0827316,
0.9999,4.73287,0.455102,0.151652,2.86645,0.0837454,
1.00495,4.76111,0.459442,0.152494,2.85742,0.0842405,
1.01,4.78933,0.463804,0.153344,2.85558,0.0849595,
1.01505,4.81749,0.468181,0.1542,2.85003,0.0855805,
1.0201,4.84574,0.472598,0.155066,2.85938,0.0866645,
1.02515,4.8739,0.477024,0.155938,2.85021,0.087203,
1.0302,4.90196,0.481461,0.156816,2.84086,0.0877467,
1.03525,4.93011,0.485937,0.157705,2.85039,0.088887,
1.0403,4.95816,0.490424,0.158599,2.84105,0.0894553,
1.04535,4.98616,0.494928,0.159501,2.83533,0.0901508,
1.0504,5.01424,0.499472,0.160414,2.84497,0.0913514,
1.05545,5.04223,0.504027,0.161334,2.83552,0.0919572,
1.0605,5.07012,0.508592,0.162259,2.82589,0.0925689,
1.06555,5.0981,0.513199,0.163198,2.8357,0.0938331,
1.0706,5.12598,0.517817,0.164142,2.82608,0.0944728,
1.07565,5.1538,0.522452,0.165095,2.82019,0.0952525,
1.0807,5.18167,0.527124,0.166059,2.82615,0.0964499,
1.08575,5.20944,0.531806,0.167031,2.81633,0.097128,
1.0908,5.23723,0.536519,0.168013,2.81833,0.09823,
1.09585,5.26491,0.541242,0.169002,2.80837,0.0989326,
1.1009,5.29269,0.546011,0.170006,2.81853,0.100364,
1.10595,5.32037,0.550791,0.171017,2.80857,0.101101,
1.111,5.34794,0.555581,0.172036,2.79842,0.101847,
1.11605,5.3756,0.560418,0.173069,2.80876,0.103358,
1.1211,5.40317,0.565266,0.17411,2.79862,0.104138,
1.12615,5.43066,0.570133,0.175161,2.79241,0.105083,
1.1312,5.45822,0.575039,0.176227,2.79869,0.106521,
1.13625,5.48566,0.579957,0.1773,2.78835,0.10735,
1.1413,5.51313,0.584908,0.178387,2.79046,0.108679,
1.14635,5.54048,0.589871,0.179482,2.77996,0.10954,
1.1514,5.56793,0.594884,0.180595,2.79066,0.11126,
1.15645,5.59528,0.599908,0.181716,2.78016,0.112164,
1.1615,5.62251,0.604944,0.182847,2.76946,0.11308,
1.16655,5.64984,0.610031,0.183996,2.78037,0.114903,
1.1716,5.67707,0.61513,0.185155,2.76967,0.115863,
1.17665,5.70418,0.62024,0.186323,2.75877,0.116835,
1.1817,5.73139,0.625404,0.187511,2.76988,0.118766,
1.18675,5.75849,0.630579,0.188709,2.75899,0.119786,
1.1918,5.78552,0.635775,0.189919,2.75232,0.121016,
1.19685,5.81261,0.641017,0.191148,2.75906,0.122866,
1.2019,5.83958,0.646271,0.192387,2.74796,0.123954,
1.20695,5.86652,0.651555,0.193642,2.74569,0.125468,
1.212,5.89339,0.656859,0.19491,2.73887,0.126803,
1.21705,5.92032,0.662212,0.196198,2.74577,0.12881,
1.2221,5.94714,0.667577,0.197498,2.73441,0.129998,
1.22715,5.97392,0.672973,0.198814,2.73209,0.131646,
1.2322,6.00063,0.678391,0.200145,2.72512,0.133102,
1.23725,6.02735,0.68385,0.201496,2.72747,0.135051,
1.2423,6.05395,0.689321,0.202859,2.71575,0.136341,
1.24735,6.08066,0.694854,0.204248,2.7277,0.138858,
1.2524,6.10725,0.7004,0.20565,2.71598,0.140221,
1.25745,6.13371,0.705959,0.207066,2.70405,0.141604,
1.2625,6.16028,0.711582,0.208509,2.71621,0.14429,
1.26755,6.18673,0.717218,0.209967,2.70428,0.145749,
1.2726,6.21305,0.722868,0.211439,2.69212,0.147229,
1.27765,6.23949,0.728584,0.21294,2.70452,0.150097,
1.2827,6.2658,0.734313,0.214456,2.69236,0.15166,
1.28775,6.29197,0.740057,0.215989,2.67996,0.153247,
1.2928,6.31826,0.745869,0.217552,2.6926,0.156317,
1.29785,6.34442,0.751695,0.219132,2.68021,0.157996,
1.3029,6.37045,0.757535,0.220729,2.66758,0.159702,
1.30795,6.3966,0.763447,0.222359,2.68045,0.16299,
1.313,6.42261,0.769373,0.224007,2.66783,0.164796,
1.31805,6.44849,0.775314,0.225673,2.65496,0.166632,
1.3231,6.47443,0.781316,0.227371,2.66283,0.169825,
1.32815,6.50024,0.787334,0.229089,2.64987,0.171758,
1.3332,6.52601,0.79339,0.230833,2.64722,0.174416,
1.33825,6.55169,0.799474,0.232601,2.63926,0.17679,
1.3433,6.57738,0.80561,0.234401,2.64195,0.179946,
1.34835,6.60294,0.811762,0.236221,2.62858,0.18208,
1.3534,6.62856,0.81798,0.238079,2.63676,0.185779,
1.35845,6.65405,0.824215,0.23996,2.62329,0.188037,
1.3635,6.67949,0.830492,0.241871,2.62054,0.191134,
1.36855,6.70484,0.836798,0.24381,2.61227,0.193905,
1.3736,6.73015,0.843147,0.245782,2.60949,0.197162,
1.37865,6.75537,0.849526,0.247782,2.60109,0.200079,
1.3837,6.7806,0.855964,0.249822,2.60392,0.203952,
1.38875,6.80568,0.862419,0.251888,2.58982,0.206594,
1.3938,6.83077,0.868933,0.253995,2.5927,0.210677,
1.39885,6.85571,0.875465,0.256129,2.57838,0.213465,
1.4039,6.88073,0.882074,0.258312,2.58713,0.218266,
1.40895,6.90559,0.888701,0.260524,2.57271,0.221232,
1.414,6.93035,0.895361,0.262772,2.56389,0.22477,
1.41905,6.95512,0.902086,0.265066,2.56686,0.229458,
1.4241,6.97973,0.908829,0.267393,2.55205,0.232678,
1.42915,7.00436,0.915638,0.26977,2.55507,0.237639,
1.4342,7.02882,0.922466,0.27218,2.54002,0.241052,
1.43925,7.0533,0.929363,0.274643,2.54309,0.246307,
1.4443,7.07761,0.93628,0.277142,2.52782,0.249928,
1.44935,7.10194,0.943267,0.279697,2.53093,0.255501,
1.4544,7.1261,0.950274,0.282291,2.51542,0.259348,
1.45945,7.15027,0.957353,0.284944,2.51858,0.265265,
1.4645,7.17427,0.964454,0.287637,2.50283,0.269358,
1.46955,7.19828,0.971629,0.290394,2.50604,0.275649,
1.4746,7.22212,0.978826,0.293194,2.49006,0.280011,
1.47965,7.24597,0.9861,0.296061,2.49331,0.286708,
1.4847,7.26964,0.993396,0.298974,2.47708,0.291362,
1.48975,7.29332,1.00077,0.30196,2.48039,0.298501,
1.4948,7.31682,1.00817,0.304994,2.4639,0.303475,
1.49985,7.34033,1.01565,0.308105,2.46726,0.311097,
1.5049,7.36366,1.02316,0.311269,2.45053,0.31642,
1.50995,7.387,1.03075,0.314515,2.45394,0.324569,
1.515,7.41015,1.03837,0.317818,2.43694,0.330277,
1.52005,7.43324,1.04605,0.321198,2.43348,0.338042,
1.5251,7.4562,1.05378,0.324649,2.42304,0.345117,
1.53015,7.4791,1.06158,0.328184,2.41953,0.353455,
1.5352,7.50188,1.06942,0.331795,2.40893,0.36106,
1.54025,7.52459,1.07734,0.335495,2.40536,0.370023,
1.5453,7.54711,1.08529,0.339266,2.38742,0.377079,
1.55035,7.56962,1.09333,0.343144,2.39108,0.387854,
1.5554,7.59194,1.1014,0.347099,2.37287,0.395472,
1.56045,7.61425,1.10958,0.35117,2.37658,0.407107,
1.5655,7.63636,1.11778,0.355324,2.3581,0.415357,
1.57055,7.6584,1.12607,0.359589,2.35433,0.426559,
1.5756,7.68029,1.13441,0.363957,2.34298,0.43683,
1.58065,7.70204,1.1428,0.368433,2.33149,0.447518,
1.5857,7.72372,1.15129,0.373034,2.32762,0.460134,
1.59075,7.74524,1.15983,0.377751,2.31596,0.471733,
1.5958,7.76669,1.16846,0.382606,2.31203,0.485444,
1.60085,7.78792,1.17712,0.38757,2.29229,0.496404,
1.6059,7.80913,1.18591,0.392701,2.29632,0.51311,
1.61095,7.83012,1.19473,0.397952,2.27628,0.52509,
1.616,7.85101,1.20365,0.403365,2.2722,0.541337,
1.62105,7.87167,1.21261,0.408908,2.25169,0.55433,
1.6261,7.89232,1.22169,0.414649,2.25587,0.574085,
1.63115,7.91272,1.23082,0.420534,2.23505,0.588448,
1.6362,7.93303,1.24005,0.426613,2.23081,0.60793,
1.64125,7.95317,1.24935,0.432873,2.21803,0.626006,
1.6463,7.97312,1.25873,0.439322,2.2051,0.644903,
1.65135,7.99298,1.26822,0.445995,2.20074,0.667287,
1.6564,8.01257,1.27776,0.452851,2.17886,0.685578,
1.66145,8.03206,1.28741,0.459954,2.1744,0.71032,
1.6665,8.05135,1.29714,0.467288,2.16096,0.733385,
1.67155,8.07045,1.30696,0.474864,2.14737,0.757577,
1.6766,8.08943,1.31691,0.482729,2.14279,0.786541,
1.68165,8.10812,1.3269,0.49083,2.11979,0.810078,
1.6867,8.12669,1.33703,0.499252,2.1151,0.842172,
1.69175,8.14505,1.34725,0.507975,2.10098,0.872312,
1.6968,8.16319,1.35756,0.517017,2.08669,0.904242,
1.70185,8.1811,1.36797,0.526397,2.07224,0.937964,
1.7069,8.19879,1.37848,0.536133,2.05763,0.973607,
1.71195,8.21633,1.38915,0.546296,2.0527,1.01632,
1.717,8.23355,1.39987,0.556813,2.02796,1.05172,
1.72205,8.2506,1.41074,0.567811,2.02291,1.09974,
1.7271,8.26732,1.42168,0.579208,1.9976,1.13977,
1.73215,8.28386,1.43278,0.59115,1.99244,1.19418,
1.7372,8.30014,1.444,0.603611,1.9769,1.24613,
1.74225,8.31614,1.45535,0.616628,1.96117,1.30165,
1.7473,8.33186,1.46681,0.630238,1.94527,1.36106,
1.75235,8.34728,1.4784,0.644486,1.92918,1.42472,
1.7574,8.3624,1.49012,0.659416,1.91291,1.49299,
1.76245,8.3772,1.50197,0.675079,1.89645,1.56634,
1.7675,8.39168,1.51396,0.691532,1.87979,1.64527,
1.77255,8.40582,1.52609,0.708835,1.86295,1.73035,
1.7776,8.41961,1.53835,0.727057,1.8459,1.82224,
1.78265,8.43304,1.55077,0.746274,1.82867,1.92164,
1.7877,8.44609,1.56333,0.766568,1.81123,2.02941,
1.79275,8.45865,1.57596,0.787892,1.78183,2.13239,
1.7978,8.47089,1.58883,0.810623,1.77583,2.27309,
1.80285,8.48261,1.60177,0.834574,1.74575,2.39517,
1.8079,8.49388,1.61486,0.860019,1.72735,2.54442,
1.81295,8.50468,1.62811,0.887095,1.70874,2.70766,
1.818,8.51497,1.64151,0.915962,1.68991,2.88667,
1.82305,8.52473,1.65507,0.946796,1.67087,3.08344,
1.8281,8.53392,1.66876,0.979741,1.64874,3.29448,
1.83315,8.54237,1.68235,1.01443,1.59991,3.46916,
1.8382,8.54998,1.69564,1.05049,1.53151,3.60595,
1.84325,8.55678,1.7086,1.08791,1.46367,3.74164,
1.8483,8.56278,1.72121,1.12666,1.39696,3.87506,
1.85335,8.56802,1.73346,1.16671,1.33175,4.00548,
1.8584,8.57252,1.74532,1.20804,1.26838,4.13221,
1.86345,8.57632,1.75678,1.25058,1.20716,4.25466,
1.8685,8.57945,1.76782,1.29431,1.14832,4.37234,
1.87355,8.58196,1.77845,1.33915,1.09206,4.48485,
1.8786,8.58388,1.78866,1.38507,1.03854,4.5919,
1.88365,8.58524,1.79844,1.43201,0.987837,4.6933,
1.8887,8.5861,1.8078,1.4799,0.940008,4.78896,
1.89375,8.58647,1.81675,1.52868,0.895062,4.87885,
1.8988,8.58641,1.82527,1.57831,0.852973,4.96303,
1.90385,8.58594,1.8334,1.62873,0.813687,5.0416,
1.9089,8.58509,1.84112,1.67988,0.777127,5.11472,
1.91395,8.5839,1.84846,1.7317,0.743198,5.18258,
1.919,8.58239,1.85542,1.78416,0.711796,5.24538,
1.92405,8.5806,1.862,1.83719,0.682805,5.30337,
1.9291,8.57853,1.86823,1.89076,0.65611,5.35676,
1.93415,8.57623,1.87411,1.94482,0.631593,5.40579,
1.9392,8.57369,1.87965,1.99932,0.609139,5.4507,
1.94425,8.57096,1.88486,2.05424,0.588637,5.4917,
1.9493,8.56803,1.88975,2.10953,0.569981,5.52901,
1.95435,8.56494,1.89434,2.16516,0.553073,5.56283,
1.9594,8.56168,1.89862,2.22109,0.537822,5.59333,
1.96445,8.55828,1.9026,2.2773,0.524147,5.62068,
1.9695,8.55474,1.90631,2.33375,0.511973,5.64503,
1.97455,8.55108,1.90973,2.39041,0.501237,5.6665,
1.9796,8.5473,1.91287,2.44727,0.491885,5.68521,
1.98465,8.54341,1.91575,2.50428,0.483872,5.70123,
1.9897,8.53942,1.91837,2.56143,0.477166,5.71464,
1.99475,8.53533,1.92072,2.61868,0.471743,5.72549,
1.9998,8.53115,1.92282,2.67602,0.467593,5.73379,
2.00485,8.52689,1.92467,2.73341,0.464722,5.73953,
2.0099,8.52254,1.92626,2.79084,0.463147,5.74268,
2.01495,8.5181,1.9276,2.84827,0.463026,5.74292,
2.02,8.51359,1.92868,2.90568,0.464015,5.74095,
2.02505,8.509,1.92951,2.96304,0.466598,5.73578,
2.0301,8.50433,1.93008,3.02031,0.47074,5.7275,
2.03515,8.49957,1.93039,3.07747,0.476579,5.71582,
2.0402,8.49473,1.93042,3.13447,0.484299,5.70038,
2.04525,8.48979,1.93018,3.19128,0.494139,5.6807,
2.0503,8.48476,1.92964,3.24784,0.506418,5.65614,
2.05535,8.47961,1.92879,3.3041,0.521589,5.6258,
2.0604,8.47434,1.92762,3.35999,0.540193,5.58859,
2.06545,8.46892,1.9261,3.41542,0.56302,5.54294,
2.0705,8.46332,1.92419,3.47028,0.591238,5.4865,
2.07555,8.45751,1.92185,3.52444,0.626406,5.41616,
2.0806,8.45143,1.91902,3.57771,0.671041,5.32689,
2.08565,8.4454,1.91584,3.62641,0.681322,4.87011,
2.0907,8.43995,1.91269,3.66597,0.630114,3.95565,
2.09575,8.43504,1.90964,3.69729,0.577917,3.1321,
2.1008,8.43065,1.90676,3.72147,0.524712,2.41779,
2.10585,8.42658,1.90399,3.74042,0.492173,1.89541,
2.1109,8.423,1.90148,3.7541,0.437314,1.36826,
2.11595,8.4199,1.89925,3.76352,0.381396,0.941968,
2.121,8.41728,1.89735,3.76963,0.324398,0.61046,
2.12605,8.41513,1.89578,3.77328,0.2663,0.364649,
2.1311,8.41346,1.89455,3.77521,0.207081,0.1939,
2.13615,8.41208,1.89354,3.77622,0.170864,0.100243,
2.1412,8.4112,1.89289,3.77655,0.109803,0.0335746,
2.14625,8.41082,1.8926,3.7766,0.0475636,0.00457347,
2.1513,8.41043,1.89232,3.77664,0.0475636,0.00457347,
