t,x,y,heading,distance,velocity,acceleration,curvature,path,voltage,current
1.2827,3.13402,1.64723,0.0868294,3.15155,2.69236,-2.43182,0.0462022,0,,
1.2827,,,,,-3.24314,-2.43182,,-1,,
1.2827,,,,,3.24314,2.43182,,-1,,
1.2827,3.08115,2.25454,,,2.61653,-2.59079,,1,7.00091,-52.7346
1.2827,3.18688,1.03993,,,2.76819,-2.27284,,2,7.84312,-46.2628
1.2827,6.2658,0.734313,0.214456,,,,,3,,
1.28775,3.14746,1.64841,0.0874574,3.16498,2.67996,-2.47875,0.0469017,0,,
1.28775,,,,,-3.2418,-2.47875,,-1,,
1.28775,,,,,3.2418,2.47875,,-1,,
1.28775,3.09421,2.25568,,,2.60334,-2.6364,,1,6.91094,-53.6628
1.28775,3.20071,1.04114,,,2.75659,-2.32111,,2,7.75637,-47.2453
1.28775,6.29197,0.740057,0.215989,,,,,3,,
1.2928,3.16084,1.64958,0.0880923,3.17841,2.6926,2.52659,0.0476168,0,,
1.2928,,,,,-3.24043,-2.52659,,-1,,
1.2928,,,,,3.24043,2.52659,,-1,,
1.2928,3.10721,2.25682,,,2.61444,2.21609,,1,11.4747,45.1076
1.2928,3.21447,1.04235,,,2.77075,2.8371,,2,12.6162,57.7482
1.2928,6.31826,0.745869,0.217552,,,,,3,,
1.29785,3.17422,1.65077,0.0887368,3.19184,2.68021,-2.47783,0.0483507,0,,
1.29785,,,,,-3.23902,-2.47783,,-1,,
1.29785,,,,,3.23902,2.47783,,-1,,
1.29785,3.12019,2.25797,,,2.60121,-2.64645,,1,6.8939,-53.8674
1.29785,3.22824,1.04357,,,2.7592,-2.30921,,2,7.77688,-47.0031
1.29785,6.34442,0.751695,0.219132,,,,,3,,
1.3029,3.1876,1.65197,0.0893914,3.20521,2.66758,-2.52565,0.0491043,0,,
1.3029,,,,,-3.23757,-2.52565,,-1,,
1.3029,,,,,3.23757,2.52565,,-1,,
1.3029,3.13318,2.25913,,,2.58773,-2.69626,,1,6.79894,-54.8814
1.3029,3.24202,1.0448,,,2.74743,-2.35505,,2,7.69178,-47.936
1.3029,6.37045,0.757535,0.220729,,,,,3,,
1.30795,3.20091,1.65316,0.090053,3.21858,2.68045,2.5744,0.0498745,0,,
1.30795,,,,,-3.2361,-2.5744,,-1,,
1.30795,,,,,3.2361,2.5744,,-1,,
1.30795,3.14609,2.26029,,,2.59895,2.2404,,1,11.4417,45.6024
1.30795,3.25573,1.04603,,,2.76195,2.90841,,2,12.651,59.1995
1.30795,6.3966,0.763447,0.222359,,,,,3,,
1.313,3.21423,1.65437,0.0907251,3.23195,2.66783,-2.52471,0.0506657,0,,
1.313,,,,,-3.23458,-2.52471,,-1,,
1.313,,,,,3.23458,2.52471,,-1,,
1.313,3.159,2.26146,,,2.58543,-2.70739,,1,6.78029,-55.108
1.313,3.26946,1.04728,,,2.75022,-2.34203,,2,7.71397,-47.6711
1.313,6.42261,0.769373,0.224007,,,,,3,,
1.31805,3.22754,1.65559,0.0914079,3.24526,2.65496,-2.57344,0.0514785,0,,
1.31805,,,,,-3.23303,-2.57344,,-1,,
1.31805,,,,,3.23303,2.57344,,-1,,
1.31805,3.1719,2.26264,,,2.57164,-2.75835,,1,6.68318,-56.1452
1.31805,3.28319,1.04853,,,2.73828,-2.38853,,2,7.62762,-48.6177
1.31805,6.44849,0.775314,0.225673,,,,,3,,
1.3231,3.24079,1.65681,0.0920983,3.25857,2.66283,-2.62311,0.0523098,0,,
1.3231,,,,,-3.23144,-2.62311,,-1,,
1.3231,,,,,3.23144,2.62311,,-1,,
1.3231,3.18473,2.26382,,,2.57792,-2.81455,,1,6.65336,-57.289
1.3231,3.29686,1.04979,,,2.74774,-2.43168,,2,7.62146,-49.4959
1.3231,6.47443,0.781316,0.227371,,,,,3,,
1.32815,3.25404,1.65803,0.0927998,3.27185,2.64987,-2.59273,0.053164,0,,
1.32815,,,,,-3.22981,-2.59273,,-1,,
1.32815,,,,,3.22981,2.59273,,-1,,
1.32815,3.19755,2.26501,,,2.56399,-2.78916,,1,6.6269,-56.7722
1.32815,3.31053,1.05106,,,2.73574,-2.39631,,2,7.61125,-48.776
1.32815,6.50024,0.787334,0.229089,,,,,3,,
1.3332,3.26727,1.65927,0.0935116,3.28511,2.64722,-2.64278,0.0540408,0,,
1.3332,,,,,-3.22814,-2.64278,,-1,,
1.3332,,,,,3.22814,2.64278,,-1,,
1.3332,3.21034,2.26621,,,2.56001,-2.83973,,1,6.56546,-57.8016
1.3332,3.32419,1.05233,,,2.73443,-2.44583,,2,7.56037,-49.7838
1.3332,6.52601,0.79339,0.230833,,,,,3,,
1.33825,3.28047,1.66051,0.0942342,3.29833,2.63926,-2.65298,0.0549413,0,,
1.33825,,,,,-3.22643,-2.65298,,-1,,
1.33825,,,,,3.22643,2.65298,,-1,,
1.33825,3.22311,2.26741,,,2.55087,-2.85485,,1,6.51845,-58.1094
1.33825,3.33783,1.05362,,,2.72766,-2.45111,,2,7.53107,-49.8913
1.33825,6.55169,0.799474,0.232601,,,,,3,,
1.3433,3.29363,1.66176,0.0949671,3.31155,2.64195,-2.6837,0.0558653,0,,
1.3433,,,,,-3.22467,-2.6837,,-1,,
1.3433,,,,,3.22467,2.6837,,-1,,
1.3433,3.23583,2.26861,,,2.55197,-2.89238,,1,6.48745,-58.8732
1.3433,3.35144,1.05491,,,2.73192,-2.47503,,2,7.52411,-50.3782
1.3433,6.57738,0.80561,0.234401,,,,,3,,
1.34835,3.30679,1.66302,0.0957119,3.32473,2.62858,-2.67334,0.0568153,0,,
1.34835,,,,,-3.22286,-2.67334,,-1,,
1.34835,,,,,3.22286,2.67334,,-1,,
1.34835,3.24854,2.26983,,,2.53754,-2.88677,,1,6.44072,-58.7592
1.34835,3.36505,1.05621,,,2.71962,-2.45991,,2,7.49394,-50.0705
1.34835,6.60294,0.811762,0.236221,,,,,3,,
1.3534,3.31991,1.66428,0.0964669,3.3379,2.63676,-2.72494,0.0577898,0,,
1.3534,,,,,-3.22102,-2.72494,,-1,,
1.3534,,,,,3.22102,2.72494,,-1,,
1.3534,3.26119,2.27105,,,2.54387,-2.94625,,1,6.40804,-59.9698
1.3534,3.37862,1.05752,,,2.72964,-2.50363,,2,7.48925,-50.9604
1.3534,6.62856,0.81798,0.238079,,,,,3,,
1.35845,3.33302,1.66556,0.0972348,3.35105,2.62329,-2.69338,0.0587927,0,,
1.35845,,,,,-3.21911,-2.69338,,-1,,
1.35845,,,,,3.21911,2.69338,,-1,,
1.35845,3.27384,2.27228,,,2.52927,-2.92056,,1,6.37946,-59.4468
1.35845,3.3922,1.05884,,,2.71731,-2.46621,,2,7.47974,-50.1988
1.35845,6.65405,0.824215,0.23996,,,,,3,,
1.3635,3.34611,1.66684,0.0980147,3.36418,2.62054,-2.74537,0.0598233,0,,
1.3635,,,,,-3.21716,-2.74537,,-1,,
1.3635,,,,,3.21716,2.74537,,-1,,
1.3635,3.28645,2.27351,,,2.52498,-2.97825,,1,6.31022,-60.6212
1.3635,3.40576,1.06016,,,2.71611,-2.51249,,2,7.43229,-51.1407
1.3635,6.67949,0.830492,0.241871,,,,,3,,
1.36855,3.35917,1.66813,0.0988069,3.37727,2.61227,-2.75597,0.0608829,0,,
1.36855,,,,,-3.21516,-2.75597,,-1,,
1.36855,,,,,3.21516,2.75597,,-1,,
1.36855,3.29904,2.27476,,,2.51532,-2.99488,,1,6.25999,-60.9595
1.36855,3.41931,1.0615,,,2.70923,-2.51706,,2,7.40326,-51.2337
1.36855,6.70484,0.836798,0.24381,,,,,3,,
1.3736,3.3722,1.66943,0.0996111,3.39034,2.60949,-2.78788,0.0619716,0,,
1.3736,,,,,-3.2131,-2.78788,,-1,,
1.3736,,,,,3.2131,2.78788,,-1,,
1.3736,3.31158,2.276,,,2.51091,-3.03369,,1,6.20791,-61.7496
1.3736,3.43282,1.06285,,,2.70807,-2.54207,,2,7.37577,-51.7429
1.3736,6.73015,0.843147,0.245782,,,,,3,,
1.37865,3.38521,1.67073,0.100428,3.40338,2.60109,-2.79864,0.0630916,0,,
1.37865,,,,,-3.21099,-2.79864,,-1,,
1.37865,,,,,3.21099,2.79864,,-1,,
1.37865,3.32409,2.27726,,,2.50105,-3.05088,,1,6.15641,-62.0996
1.37865,3.44632,1.0642,,,2.70113,-2.5464,,2,7.34676,-51.8311
1.37865,6.75537,0.849526,0.247782,,,,,3,,
1.3837,3.39818,1.67204,0.101258,3.41641,2.60392,-2.83105,0.064243,0,,
1.3837,,,,,-3.20882,-2.83105,,-1,,
1.3837,,,,,3.20882,2.83105,,-1,,
1.3837,3.33656,2.27852,,,2.50195,-3.0923,,1,6.12102,-62.9426
1.3837,3.4598,1.06557,,,2.7059,-2.56981,,2,7.3421,-52.3074
1.3837,6.7806,0.855964,0.249822,,,,,3,,
1.38875,3.41114,1.67337,0.102103,3.4294,2.58982,-2.82013,0.0654293,0,,
1.38875,,,,,-3.20659,-2.82013,,-1,,
1.38875,,,,,3.20659,2.82013,,-1,,
1.38875,3.34901,2.27979,,,2.48652,-3.08752,,1,6.06998,-62.8452
1.38875,3.47327,1.06694,,,2.69312,-2.55273,,2,7.31203,-51.9599
1.38875,6.80568,0.862419,0.251888,,,,,3,,
1.3938,3.42406,1.67469,0.10296,3.44237,2.5927,-2.87456,0.0666486,0,,
1.3938,,,,,-3.2043,-2.87456,,-1,,
1.3938,,,,,3.2043,2.87456,,-1,,
1.3938,3.3614,2.28107,,,2.48736,-3.15075,,1,6.01403,-64.1323
1.3938,3.48671,1.06832,,,2.69803,-2.59836,,2,7.28718,-52.8886
1.3938,6.83077,0.868933,0.253995,,,,,3,,
1.39885,3.43696,1.67603,0.103833,3.4553,2.57838,-2.86346,0.0679054,0,,
1.39885,,,,,-3.20194,-2.86346,,-1,,
1.39885,,,,,3.20194,2.86346,,-1,,
1.39885,3.37378,2.28235,,,2.47165,-3.1462,,1,5.96173,-64.0396
1.39885,3.50014,1.06972,,,2.68511,-2.58072,,2,7.25712,-52.5296
1.39885,6.85571,0.875465,0.256129,,,,,3,,
1.4039,3.44982,1.67738,0.104719,3.46822,2.58713,-2.91873,0.0691977,0,,
1.4039,,,,,-3.19952,-2.91873,,-1,,
1.4039,,,,,3.19952,2.91873,,-1,,
1.4039,3.3861,2.28364,,,2.478,-3.21281,,1,5.9225,-65.3956
1.4039,3.51354,1.07112,,,2.69627,-2.62464,,2,7.25632,-53.4236
1.4039,6.88073,0.882074,0.258312,,,,,3,,
1.40895,3.46267,1.67874,0.105622,3.48112,2.57271,-2.88493,0.0705314,0,,
1.40895,,,,,-3.19703,-2.88493,,-1,,
1.40895,,,,,3.19703,2.88493,,-1,,
1.40895,3.3984,2.28494,,,2.46209,-3.18704,,1,5.88928,-64.8709
1.40895,3.52694,1.07253,,,2.68333,-2.58282,,2,7.24874,-52.5723
1.40895,6.90559,0.888701,0.260524,,,,,3,,
1.414,3.4755,1.6801,0.106541,3.49398,2.56389,-2.94061,0.0719059,0,,
1.414,,,,,-3.19446,-2.94061,,-1,,
1.414,,,,,3.19446,2.94061,,-1,,
1.414,3.41067,2.28625,,,2.4515,-3.24898,,1,5.79342,-66.1317
1.414,3.54032,1.07396,,,2.67627,-2.63224,,2,7.17728,-53.5782
1.414,6.93035,0.895361,0.262772,,,,,3,,
1.41905,3.48828,1.68147,0.107474,3.50682,2.56686,-2.97466,0.0733205,0,,
1.41905,,,,,-3.19183,-2.97466,,-1,,
1.41905,,,,,3.19183,2.97466,,-1,,
1.41905,3.42289,2.28756,,,2.45213,-3.29463,,1,5.75314,-67.0609
1.41905,3.55367,1.07539,,,2.68159,-2.6547,,2,7.17549,-54.0353
1.41905,6.95512,0.902086,0.265066,,,,,3,,
1.4241,3.50105,1.68286,0.108425,3.51962,2.55205,-2.96318,0.0747811,0,,
1.4241,,,,,-3.18911,-2.96318,,-1,,
1.4241,,,,,3.18911,2.96318,,-1,,
1.4241,3.43508,2.28888,,,2.43571,-3.29087,,1,5.69752,-66.9844
1.4241,3.56701,1.07684,,,2.66839,-2.63549,,2,7.14587,-53.6444
1.4241,6.97973,0.908829,0.267393,,,,,3,,
1.42915,3.51377,1.68425,0.109392,3.5324,2.55507,-3.02037,0.0762853,0,,
1.42915,,,,,-3.18631,-3.02037,,-1,,
1.42915,,,,,3.18631,3.02037,,-1,,
1.42915,3.44722,2.29021,,,2.43625,-3.35156,,1,5.64289,-68.2198
1.42915,3.58032,1.07829,,,2.67389,-2.68918,,2,7.11561,-54.7372
1.42915,7.00436,0.915638,0.26977,,,,,3,,
1.4342,3.52648,1.68565,0.110377,3.54514,2.54002,-3.00871,0.0778391,0,,
1.4342,,,,,-3.18343,-3.00871,,-1,,
1.4342,,,,,3.18343,3.00871,,-1,,
1.4342,3.45933,2.29154,,,2.4195,-3.34792,,1,5.58601,-68.1455
1.4342,3.59363,1.07976,,,2.66055,-2.66951,,2,7.08595,-54.3369
1.4342,7.02882,0.922466,0.27218,,,,,3,,
1.43925,3.53914,1.68706,0.111378,3.55787,2.54309,-3.06678,0.07944,0,,
1.43925,,,,,-3.18047,-3.06678,,-1,,
1.43925,,,,,3.18047,3.06678,,-1,,
1.43925,3.47138,2.29288,,,2.41994,-3.42649,,1,5.51433,-69.745
1.43925,3.60689,1.08124,,,2.66624,-2.70707,,2,7.07143,-55.1015
1.43925,7.0533,0.929363,0.274643,,,,,3,,
1.4443,3.55178,1.68848,0.1124,3.57054,2.52782,-3.05495,0.081095,0,,
1.4443,,,,,-3.17741,-3.05495,,-1,,
1.4443,,,,,3.17741,3.05495,,-1,,
1.4443,3.48341,2.29424,,,2.40285,-3.42346,,1,5.45568,-69.6832
1.4443,3.62016,1.08273,,,2.65278,-2.68643,,2,7.04221,-54.6813
1.4443,7.07761,0.93628,0.277142,,,,,3,,
1.44935,3.56438,1.68991,0.113439,3.58321,2.53093,-3.11391,0.0828012,0,,
1.44935,,,,,-3.17426,-3.11391,,-1,,
1.44935,,,,,3.17426,3.11391,,-1,,
1.44935,3.49538,2.29559,,,2.40318,-3.49573,,1,5.38948,-71.1542
1.44935,3.63338,1.08423,,,2.65868,-2.73209,,2,7.02088,-55.6107
1.44935,7.10194,0.943267,0.279697,,,,,3,,
1.4544,3.57696,1.69135,0.114499,3.59583,2.51542,-3.10189,0.0845662,0,,
1.4544,,,,,-3.17102,-3.10189,,-1,,
1.4544,,,,,3.17102,3.10189,,-1,,
1.4544,3.50732,2.29696,,,2.38575,-3.49311,,1,5.32918,-71.1009
1.4544,3.64661,1.08574,,,2.64509,-2.71067,,2,6.99196,-55.1746
1.4544,7.1261,0.950274,0.282291,,,,,3,,
1.45945,3.5895,1.6928,0.115577,3.60843,2.51858,-3.16176,0.0863871,0,,
1.45945,,,,,-3.16767,-3.16176,,-1,,
1.45945,,,,,3.16767,3.16176,,-1,,
1.45945,3.5192,2.29833,,,2.38595,-3.56734,,1,5.26071,-72.6119
1.45945,3.6598,1.08727,,,2.65121,-2.75617,,2,6.97156,-56.1009
1.45945,7.15027,0.957353,0.284944,,,,,3,,
1.4645,3.60202,1.69426,0.116678,3.62098,2.50283,-3.14955,0.0882721,0,,
1.4645,,,,,-3.16422,-3.14955,,-1,,
1.4645,,,,,3.16422,3.14955,,-1,,
1.4645,3.53105,2.29971,,,2.36816,-3.56519,,1,5.19868,-72.5681
1.4645,3.67298,1.0888,,,2.63751,-2.73391,,2,6.94301,-55.6478
1.4645,7.17427,0.964454,0.287637,,,,,3,,
1.46955,3.61448,1.69573,0.117798,3.63352,2.50604,-3.21034,0.090218,0,,
1.46955,,,,,-3.16066,-3.21034,,-1,,
1.46955,,,,,3.16066,3.21034,,-1,,
1.46955,3.54284,2.3011,,,2.36822,-3.6415,,1,5.12777,-74.1213
1.46955,3.68613,1.09035,,,2.64387,-2.77919,,2,6.92367,-56.5693
1.46955,7.19828,0.971629,0.290394,,,,,3,,
1.4746,3.62694,1.69721,0.118942,3.64601,2.49006,-3.19795,0.0922339,0,,
1.4746,,,,,-3.15698,-3.19795,,-1,,
1.4746,,,,,3.15698,3.19795,,-1,,
1.4746,3.5546,2.3025,,,2.35005,-3.63986,,1,5.06391,-74.088
1.4746,3.69927,1.09192,,,2.63006,-2.75604,,2,6.89556,-56.0981
1.4746,7.22212,0.978826,0.293194,,,,,3,,
1.47965,3.63934,1.6987,0.120107,3.65849,2.49331,-3.25967,0.0943165,0,,
1.47965,,,,,-3.15319,-3.25967,,-1,,
1.47965,,,,,3.15319,3.25967,,-1,,
1.47965,3.5663,2.30391,,,2.34996,-3.71836,,1,4.99041,-75.6857
1.47965,3.71238,1.09349,,,2.63667,-2.80099,,2,6.87743,-57.0131
1.47965,7.24597,0.9861,0.296061,,,,,3,,
1.4847,3.65173,1.7002,0.121297,3.67092,2.47708,-3.24709,0.0964756,0,,
1.4847,,,,,-3.14927,-3.24709,,-1,,
1.4847,,,,,3.14927,3.24709,,-1,,
1.4847,3.57796,2.30532,,,2.3314,-3.71729,,1,4.9246,-75.664
1.4847,3.72549,1.09508,,,2.62276,-2.7769,,2,6.84985,-56.5226
1.4847,7.26964,0.993396,0.298974,,,,,3,,
1.48975,3.66406,1.70171,0.12251,3.68333,2.48039,-3.30976,0.0987078,0,,
1.48975,,,,,-3.14523,-3.30976,,-1,,
1.48975,,,,,3.14523,3.30976,,-1,,
1.48975,3.58956,2.30674,,,2.33114,-3.7981,,1,4.84833,-77.3089
1.48975,3.73855,1.09668,,,2.62964,-2.82143,,2,6.83309,-57.429
1.48975,7.29332,1.00077,0.30196,,,,,3,,
1.4948,3.67638,1.70324,0.12375,3.69569,2.4639,-3.29699,0.101024,0,,
1.4948,,,,,-3.14105,-3.29699,,-1,,
1.4948,,,,,3.14105,3.29699,,-1,,
1.4948,3.60113,2.30817,,,2.31217,-3.79766,,1,4.78047,-77.2999
1.4948,3.75162,1.0983,,,2.61564,-2.79632,,2,6.80612,-56.9179
1.4948,7.31682,1.00817,0.304994,,,,,3,,
1.49985,3.68864,1.70477,0.125013,3.70804,2.46726,-3.36062,0.10342,0,,
1.49985,,,,,-3.13673,-3.36062,,-1,,
1.49985,,,,,3.13673,3.36062,,-1,,
1.49985,3.61263,2.30961,,,2.31172,-3.88093,,1,4.70121,-78.9949
1.49985,3.76465,1.09993,,,2.62281,-2.84031,,2,6.79091,-57.8135
1.49985,7.34033,1.01565,0.308105,,,,,3,,
1.5049,3.70089,1.70632,0.126305,3.72034,2.45053,-3.34765,0.105908,0,,
1.5049,,,,,-3.13226,-3.34765,,-1,,
1.5049,,,,,3.13226,3.34765,,-1,,
1.5049,3.6241,2.31106,,,2.29232,-3.88118,,1,4.63117,-78.9998
1.5049,3.77769,1.10157,,,2.60874,-2.81412,,2,6.76467,-57.2804
1.5049,7.36366,1.02316,0.311269,,,,,3,,
1.50995,3.71309,1.70787,0.127623,3.73262,2.45394,-3.41226,0.108485,0,,
1.50995,,,,,-3.12765,-3.41226,,-1,,
1.50995,,,,,3.12765,3.41226,,-1,,
1.50995,3.6355,2.31252,,,2.29165,-3.96706,,1,4.54872,-80.748
1.50995,3.79068,1.10323,,,2.61622,-2.85746,,2,6.75121,-58.1626
1.50995,7.387,1.03075,0.314515,,,,,3,,
1.515,3.72527,1.70945,0.128971,3.74484,2.43694,-3.39909,0.111162,0,,
1.515,,,,,-3.12287,-3.39909,,-1,,
1.515,,,,,3.12287,3.39909,,-1,,
1.515,3.64687,2.31398,,,2.27181,-3.96806,,1,4.47635,-80.7684
1.515,3.80367,1.10491,,,2.60208,-2.83012,,2,6.72581,-57.606
1.515,7.41015,1.03837,0.317818,,,,,3,,
1.52005,3.7374,1.71103,0.130347,3.75704,2.43348,-3.4647,0.113938,0,,
1.52005,,,,,-3.11793,-3.4647,,-1,,
1.52005,,,,,3.11793,3.4647,,-1,,
1.52005,3.65816,2.31545,,,2.26446,-4.068,,1,4.35675,-82.8025
1.52005,3.81663,1.1066,,,2.6025,-2.8614,,2,6.69815,-58.2426
1.52005,7.43324,1.04605,0.321198,,,,,3,,
1.5251,3.74949,1.71262,0.131755,3.7692,2.42304,-3.47807,0.116823,0,,
1.5251,,,,,-3.11281,-3.47807,,-1,,
1.5251,,,,,3.11281,3.47807,,-1,,
1.5251,3.6694,2.31694,,,2.25049,-4.09993,,1,4.27669,-83.4525
1.5251,3.82957,1.1083,,,2.5956,-2.85621,,2,6.67817,-58.1371
1.5251,7.4562,1.05378,0.324649,,,,,3,,
1.53015,3.76154,1.71423,0.133193,3.78132,2.41953,-3.51835,0.11982,0,,
1.53015,,,,,-3.10751,-3.51835,,-1,,
1.53015,,,,,3.10751,3.51835,,-1,,
1.53015,3.68058,2.31843,,,2.2428,-4.16267,,1,4.19054,-84.7296
1.53015,3.84249,1.11002,,,2.59625,-2.87403,,2,6.6639,-58.4997
1.53015,7.4791,1.06158,0.328184,,,,,3,,
1.5352,3.77356,1.71584,0.134665,3.79341,2.40893,-3.53193,0.122936,0,,
1.5352,,,,,-3.10202,-3.53193,,-1,,
1.5352,,,,,3.10202,3.53193,,-1,,
1.5352,3.69171,2.31993,,,2.2284,-4.19627,,1,4.10739,-85.4135
1.5352,3.8554,1.11176,,,2.58946,-2.86759,,2,6.64546,-58.3687
1.5352,7.50188,1.06942,0.331795,,,,,3,,
1.54025,3.78553,1.71748,0.13617,3.80547,2.40536,-3.57283,0.126175,0,,
1.54025,,,,,-3.09633,-3.57283,,-1,,
1.54025,,,,,3.09633,3.57283,,-1,,
1.54025,3.70278,2.32143,,,2.22035,-4.2615,,1,4.0176,-86.7411
1.54025,3.86828,1.11352,,,2.59037,-2.88417,,2,6.63327,-58.7061
1.54025,7.52459,1.07734,0.335495,,,,,3,,
1.5453,3.79747,1.71912,0.137711,3.81745,2.38742,-3.58662,0.129547,0,,
1.5453,,,,,-3.09043,-3.58662,,-1,,
1.5453,,,,,3.09043,3.58662,,-1,,
1.5453,3.71379,2.32295,,,2.19888,-4.29095,,1,3.91291,-87.3407
1.5453,3.88116,1.11529,,,2.57596,-2.88229,,2,6.58318,-58.668
1.5453,7.54711,1.08529,0.339266,,,,,3,,
1.55035,3.80934,1.72078,0.139284,3.82942,2.39108,-3.65585,0.133045,0,,
1.55035,,,,,-3.08433,-3.65585,,-1,,
1.55035,,,,,3.08433,3.65585,,-1,,
1.55035,3.72471,2.32447,,,2.19715,-4.39034,,1,3.81402,-89.3638
1.55035,3.89397,1.11708,,,2.58501,-2.92135,,2,6.57931,-59.463
1.55035,7.56962,1.09333,0.343144,,,,,3,,
1.5554,3.82119,1.72245,0.140898,3.84133,2.37287,-3.64174,0.136699,0,,
1.5554,,,,,-3.07799,-3.64174,,-1,,
1.5554,,,,,3.07799,3.64174,,-1,,
1.5554,3.73558,2.32601,,,2.17514,-4.41699,,1,3.70994,-89.9061
1.5554,3.9068,1.11889,,,2.57061,-2.86648,,2,6.57864,-58.3462
1.5554,7.59194,1.1014,0.347099,,,,,3,,
1.56045,3.83298,1.72413,0.142549,3.85322,2.37658,-3.71203,0.140501,0,,
1.56045,,,,,-3.07142,-3.71203,,-1,,
1.56045,,,,,3.07142,3.71203,,-1,,
1.56045,3.74638,2.32755,,,2.17303,-4.5212,,1,3.60521,-92.0273
1.56045,3.91959,1.12071,,,2.58014,-2.90285,,2,6.57903,-59.0864
1.56045,7.61425,1.10958,0.35117,,,,,3,,
1.5655,3.84476,1.72583,0.144244,3.86506,2.3581,-3.6977,0.144472,0,,
1.5655,,,,,-3.06459,-3.6977,,-1,,
1.5655,,,,,3.06459,3.6977,,-1,,
1.5655,3.75713,2.3291,,,2.15042,-4.5282,,1,3.51731,-92.1697
1.5655,3.93238,1.12256,,,2.56577,-2.8672,,2,6.56058,-58.3607
1.5655,7.63636,1.11778,0.355324,,,,,3,,
1.57055,3.85647,1.72754,0.145978,3.87686,2.35433,-3.76907,0.148607,0,,
1.57055,,,,,-3.05751,-3.76907,,-1,,
1.57055,,,,,3.05751,3.76907,,-1,,
1.57055,3.7678,2.33066,,,2.14105,-4.62878,,1,3.38981,-94.2171
1.57055,3.94514,1.12442,,,2.56761,-2.90935,,2,6.52787,-59.2187
1.57055,7.6584,1.12607,0.359589,,,,,3,,
1.5756,3.86815,1.72927,0.147756,3.88862,2.34298,-3.78362,0.152922,0,,
1.5756,,,,,-3.05015,-3.78362,,-1,,
1.5756,,,,,3.05015,3.78362,,-1,,
1.5756,3.7784,2.33223,,,2.12456,-4.69745,,1,3.26646,-95.6149
1.5756,3.95789,1.12631,,,2.56139,-2.86978,,2,6.5424,-58.4132
1.5756,7.68029,1.13441,0.363957,,,,,3,,
1.58065,3.87977,1.73101,0.149582,3.90032,2.33149,-3.82743,0.157435,0,,
1.58065,,,,,-3.04249,-3.82743,,-1,,
1.58065,,,,,3.04249,3.82743,,-1,,
1.58065,3.78893,2.3338,,,2.10773,-4.76832,,1,3.13984,-97.0573
1.58065,3.97062,1.12822,,,2.55525,-2.88654,,2,6.50468,-58.7545
1.58065,7.70204,1.1428,0.368433,,,,,3,,
1.5857,3.89134,1.73276,0.151452,3.91199,2.32762,-3.87176,0.162143,0,,
1.5857,,,,,-3.03455,-3.87176,,-1,,
1.5857,,,,,3.03455,3.87176,,-1,,
1.5857,3.79937,2.33539,,,2.09755,-4.84958,,1,3.02745,-98.7113
1.5857,3.98332,1.13014,,,2.55769,-2.89394,,2,6.50655,-58.9049
1.5857,7.72372,1.15129,0.373034,,,,,3,,
1.59075,3.90288,1.73454,0.153372,3.92362,2.31596,-3.8867,0.167067,0,,
1.59075,,,,,-3.02628,-3.8867,,-1,,
1.59075,,,,,3.02628,3.8867,,-1,,
1.59075,3.80975,2.33698,,,2.08009,-4.89676,,1,2.92064,-99.6716
1.59075,3.99601,1.13209,,,2.55183,-2.87665,,2,6.50158,-58.553
1.59075,7.74524,1.15983,0.377751,,,,,3,,
1.5958,3.91437,1.73632,0.155343,3.93521,2.31203,-3.93171,0.172215,0,,
1.5958,,,,,-3.01768,-3.93171,,-1,,
1.5958,,,,,3.01768,3.93171,,-1,,
1.5958,3.82005,2.33858,,,2.06931,-5.01404,,1,2.77247,-102.059
1.5958,4.00868,1.13406,,,2.55475,-2.84938,,2,6.53752,-57.9981
1.5958,7.76669,1.16846,0.382606,,,,,3,,
1.60085,3.92582,1.73813,0.157372,3.94672,2.29229,-3.94689,0.177619,0,,
1.60085,,,,,-3.00871,-3.94689,,-1,,
1.60085,,,,,3.00871,3.94689,,-1,,
1.60085,3.83028,2.3402,,,2.04409,-5.05486,,1,2.64368,-102.89
1.60085,4.02136,1.13606,,,2.5405,-2.83892,,2,6.49598,-57.7851
1.60085,7.78792,1.17712,0.38757,,,,,3,,
1.6059,3.93718,1.73994,0.159449,3.95822,2.29632,-4.02307,0.183275,0,,
1.6059,,,,,-2.99938,-4.02307,,-1,,
1.6059,,,,,2.99938,4.02307,,-1,,
1.6059,3.8404,2.34181,,,2.03976,-5.20168,,1,2.49122,-105.878
1.6059,4.03397,1.13808,,,2.55287,-2.84445,,2,6.53536,-57.8977
1.6059,7.80913,1.18591,0.392701,,,,,3,,
1.61095,3.94853,1.74178,0.16159,3.96965,2.27628,-4.00754,0.189205,0,,
1.61095,,,,,-2.98966,-4.00754,,-1,,
1.61095,,,,,2.98966,4.00754,,-1,,
1.61095,3.85045,2.34344,,,2.01374,-5.21788,,1,2.38245,-106.208
1.61095,4.04661,1.14012,,,2.53883,-2.7972,,2,6.52886,-56.9359
1.61095,7.83012,1.19473,0.397952,,,,,3,,
1.616,3.95981,1.74363,0.163788,3.98105,2.2722,-4.08489,0.19541,0,,
1.616,,,,,-2.97956,-4.08489,,-1,,
1.616,,,,,2.97956,4.08489,,-1,,
1.616,3.86041,2.34507,,,2.00153,-5.34127,,1,2.22348,-108.72
